SecondaryStoreID	StoreName	DateOfBusiness	TotalSales	Count_TC	Salestype_Ctg	Region
6701069	KIPMall Desa Coalfields	2025-03-15	349	10	GRAB FOOD	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-15		7	NONE	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-15	1245	44	TAKE AWAY	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-16	972	22	DINE IN	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-16	292	6	FOOD PANDA	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-16	494	7	GRAB FOOD	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-16		9	NONE	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-16	2457	75	TAKE AWAY	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-17	437	16	DINE IN	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-17	207	5	FOOD PANDA	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-17	129	3	GRAB FOOD	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-17		1	NONE	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-17	1043	32	TAKE AWAY	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-18	905	18	DINE IN	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-18	244	6	FOOD PANDA	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-18	360	10	GRAB FOOD	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-18		6	NONE	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-18	1217	42	TAKE AWAY	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-19	628	18	DINE IN	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-19	240	7	FOOD PANDA	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-19	130	5	GRAB FOOD	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-19		2	NONE	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-19	920	24	TAKE AWAY	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-20	661	23	DINE IN	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-20	243	6	FOOD PANDA	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-20	251	7	GRAB FOOD	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-20		2	NONE	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-20	1004	34	TAKE AWAY	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-21	1177	26	DINE IN	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-21	358	8	FOOD PANDA	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-21	230	5	GRAB FOOD	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-21		4	NONE	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-21	1109	31	TAKE AWAY	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-22	1108	24	DINE IN	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-22	382	8	FOOD PANDA	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-22	439	8	GRAB FOOD	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-22		9	NONE	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-22	2088	61	TAKE AWAY	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-23	1203	28	DINE IN	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-23	290	7	FOOD PANDA	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-23	655	17	GRAB FOOD	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-23		2	NONE	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-23	2608	70	TAKE AWAY	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-24	640	17	DINE IN	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-24	235	6	FOOD PANDA	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-24	120	4	GRAB FOOD	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-24		8	NONE	SELANGOR
6701069	KIPMall Desa Coalfields	2025-03-24	1336	42	TAKE AWAY	SELANGOR
6701070	Giant Plentong	2025-03-01	6435	143	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-01	253	8	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-01	545	11	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-01		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-01	2820	82	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-02	1866	55	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-02	1396	36	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-02	809	21	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-02		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-02	1371	42	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-03	1311	43	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-03	847	25	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-03	779	22	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-03		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-03	1393	43	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-04	985	34	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-04	1632	44	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-04	530	13	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-04		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-04	1021	35	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-05	784	30	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-05	1434	41	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-05	703	18	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-05		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-05	1126	35	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-06	836	26	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-06	606	20	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-06	1125	31	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-06		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-06	1177	42	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-07	2117	53	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-07	1005	29	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-07	1572	36	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-07		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-07	1265	46	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-08	3224	71	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-08	1233	32	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-08	534	17	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-08		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-08	2119	64	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-09	2794	70	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-09	656	15	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-09	766	17	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-09		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-09	3127	87	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-10	1344	38	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-10	486	16	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-10	1150	33	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-10		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-10	1732	51	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-11	1607	48	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-11	614	13	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-11	1151	37	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-11		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-11	1537	43	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-12	757	26	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-12	449	14	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-12	928	20	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-12		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-12	1888	49	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-13	1208	38	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-13	671	16	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-13	1017	28	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-13		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-13	1425	43	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-14	1007	31	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-14	342	10	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-14	843	25	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-14		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-14	1340	47	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-15	2143	56	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-15	586	15	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-15	1463	41	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-15		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-15	2227	69	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-16	2093	75	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-16	764	20	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-16	1064	30	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-16		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-16	2345	67	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-17	1070	38	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-17	925	21	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-17	1234	32	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-17		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-17	1429	58	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-18	1466	42	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-18	1118	20	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-18	1423	34	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-18		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-18	1444	44	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-19	1674	42	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-19	791	19	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-19	852	12	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-19		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-19	1666	54	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-20	1729	52	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-20	722	17	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-20		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-20	1978	67	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-21	1749	47	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-21	510	15	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-21	949	26	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-21		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-21	2052	63	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-22	2987	73	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-22	685	14	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-22	1246	30	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-22		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-22	2623	80	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-23	3172	79	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-23	1047	24	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-23	1656	31	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-23		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-23	3063	93	TAKE AWAY	JOHOR
6701070	Giant Plentong	2025-03-24	3241	83	DINE IN	JOHOR
6701070	Giant Plentong	2025-03-24	762	17	FOOD PANDA	JOHOR
6701070	Giant Plentong	2025-03-24	812	26	GRAB FOOD	JOHOR
6701070	Giant Plentong	2025-03-24		1	NONE	JOHOR
6701070	Giant Plentong	2025-03-24	3795	101	TAKE AWAY	JOHOR
6701071	RFM EVO Mall Bangi	2025-03-01	4743	119	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-01	126	4	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-01	254	8	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-01	3634	124	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-02	254	7	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-02	849	20	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-02	1283	28	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-02	1525	54	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-03	473	20	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-03	586	15	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-03	922	23	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-03	1299	43	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-04	299	11	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-04	542	13	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-04	1291	29	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-04	1273	46	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-05	446	14	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-05	595	15	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-05	1190	28	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-05	2035	64	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-06	1090	34	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-06	778	20	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-06	1607	32	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-06	1762	60	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-07	948	31	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-07	972	22	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-07	851	23	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-07	2012	77	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-08	1189	27	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-08	870	22	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-08	1240	26	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-08	3548	125	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-09	806	23	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-09	733	20	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-09	2271	52	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-09	4895	160	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-10	652	27	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-10	706	20	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-10	979	27	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-10	1509	54	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-11	498	20	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-11	776	20	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-11	1949	44	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-11	2464	97	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-12	922	31	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-12	354	9	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-12	1595	40	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-12	2526	90	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-13	781	19	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-13	547	13	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-13	1391	37	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-13	2312	70	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-14	963	31	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-14	583	13	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-14	1388	28	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-14	2784	100	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-15	1118	25	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-15	971	20	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-15	1819	40	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-15	5075	153	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-16	1028	21	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-16	823	18	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-16	2161	52	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-16	5398	174	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-17	1063	31	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-17	620	17	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-17	1999	44	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-17	2999	98	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-18	843	25	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-18	176	6	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-18	1834	42	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-18	5237	150	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-19	941	30	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-19	492	12	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-19	1434	41	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-19	1903	70	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-20	891	22	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-20	577	11	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-20	2475	54	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-20	2598	82	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-21	742	15	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-21	801	18	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-21	1497	38	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-21	3211	98	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-22	489	17	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-22	552	12	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-22	1296	28	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-22	6399	188	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-23	601	16	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-23	370	6	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-23	1117	27	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-23	6240	204	TAKE AWAY	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-24	748	23	DINE IN	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-24	767	20	FOOD PANDA	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-24	1970	42	GRAB FOOD	SELANGOR
6701071	RFM EVO Mall Bangi	2025-03-24	3523	124	TAKE AWAY	SELANGOR
6701072	Taiping Mall	2025-03-01	3712	124	DINE IN	PERAK
6701072	Taiping Mall	2025-03-01	194	7	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-01	397	9	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-01	2260	79	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-02	267	12	DINE IN	PERAK
6701072	Taiping Mall	2025-03-02	170	5	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-02	58	1	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-02	410	22	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-03	182	10	DINE IN	PERAK
6701072	Taiping Mall	2025-03-03	349	10	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-03	25	1	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-03		1	NONE	PERAK
6701072	Taiping Mall	2025-03-03	727	36	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-04	561	24	DINE IN	PERAK
6701072	Taiping Mall	2025-03-04	401	13	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-04	176	5	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-04		12	NONE	PERAK
6701072	Taiping Mall	2025-03-04	671	26	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-05	815	37	DINE IN	PERAK
6701072	Taiping Mall	2025-03-05	421	11	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-05	464	11	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-05	512	23	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-06	522	21	DINE IN	PERAK
6701072	Taiping Mall	2025-03-06	680	17	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-06	150	4	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-06	981	35	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-07	670	26	DINE IN	PERAK
6701072	Taiping Mall	2025-03-07	643	15	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-07	430	9	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-07	709	33	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-08	1389	50	DINE IN	PERAK
6701072	Taiping Mall	2025-03-08	388	13	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-08	465	14	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-08		1	NONE	PERAK
6701072	Taiping Mall	2025-03-08	1315	50	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-09	1084	47	DINE IN	PERAK
6701072	Taiping Mall	2025-03-09	280	7	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-09	111	2	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-09		1	NONE	PERAK
6701072	Taiping Mall	2025-03-09	1903	60	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-10	528	23	DINE IN	PERAK
6701072	Taiping Mall	2025-03-10	388	9	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-10	260	9	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-10	1029	49	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-11	259	17	DINE IN	PERAK
6701072	Taiping Mall	2025-03-11	272	7	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-11	482	9	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-11	752	29	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-12	663	30	DINE IN	PERAK
6701072	Taiping Mall	2025-03-12	80	3	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-12	416	11	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-12		1	NONE	PERAK
6701072	Taiping Mall	2025-03-12	1271	43	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-13	666	23	DINE IN	PERAK
6701072	Taiping Mall	2025-03-13	262	5	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-13	142	7	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-13		1	NONE	PERAK
6701072	Taiping Mall	2025-03-13	1013	39	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-14	417	21	DINE IN	PERAK
6701072	Taiping Mall	2025-03-14	327	9	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-14	347	11	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-14	1091	43	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-15	1055	36	DINE IN	PERAK
6701072	Taiping Mall	2025-03-15	190	4	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-15	555	14	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-15	1465	61	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-16	951	30	DINE IN	PERAK
6701072	Taiping Mall	2025-03-16	129	4	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-16	610	16	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-16	1983	75	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-17	404	14	DINE IN	PERAK
6701072	Taiping Mall	2025-03-17	135	5	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-17	361	11	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-17	946	41	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-18	952	37	DINE IN	PERAK
6701072	Taiping Mall	2025-03-18	21	1	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-18	389	13	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-18	1231	44	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-19	393	12	DINE IN	PERAK
6701072	Taiping Mall	2025-03-19	211	8	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-19	258	8	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-19		1	NONE	PERAK
6701072	Taiping Mall	2025-03-19	718	34	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-20	237	10	DINE IN	PERAK
6701072	Taiping Mall	2025-03-20	319	10	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-20	275	8	GRAB FOOD	PERAK
6701072	Taiping Mall	2025-03-20	1190	39	TAKE AWAY	PERAK
6701072	Taiping Mall	2025-03-21	772	29	DINE IN	PERAK
6701072	Taiping Mall	2025-03-21	157	4	FOOD PANDA	PERAK
6701072	Taiping Mall	2025-03-21	332	10	GRAB FOOD	PERAK
